10146,419,16
10173,1622,16
10510,2358,16
10595,1040,16
10106,4628,17
10150,1086,17
10152,440,17
10224,2482,17
10570,2286,17
10615,4626,17
10620,3326,18
10204,1459,19
13103,9930,19
10120,73,20
10134,479,20
10150,1106,20
10173,474,20
10173,475,20
10173,749,20
10607,1118,20
13101,15688,20
13107,5881,20
17102,1302,20
10150,533,21
10173,241,21
10173,242,21
10173,243,21
10173,244,21
10173,245,21
10173,246,21
10173,256,21
10173,257,21
10173,258,21
10173,259,21
10173,260,21
10173,261,21
10173,262,21
10173,263,21
10173,264,21
10173,265,21
10173,266,21
10173,267,21
10173,268,21
10173,269,21
10173,303,21
10173,304,21
10173,305,21
10173,323,21
10173,331,21
10173,333,21
10173,336,21
10173,338,21
10173,362,21
10173,364,21
10173,365,21
10173,366,21
10173,367,21
10173,368,21
10173,369,21
10173,370,21
10173,371,21
10173,372,21
10173,373,21
10173,374,21
10173,375,21
10173,376,21
10173,377,21
10173,378,21
10173,379,21
10173,383,21
10173,384,21
10173,385,21
10173,386,21
10173,387,21
10173,388,21
10173,389,21
10173,390,21
10173,391,21
10173,392,21
10173,393,21
10173,394,21
10173,395,21
10173,396,21
10173,397,21
10173,398,21
10173,399,21
10173,400,21
10173,471,21
10173,472,21
10173,473,21
10173,621,21
10173,622,21
10173,623,21
10173,624,21
10173,625,21
10173,626,21
10173,627,21
10173,628,21
10173,629,21
10173,630,21
10173,631,21
10173,632,21
10173,633,21
10173,634,21
10173,635,21
10173,636,21
10173,637,21
10173,638,21
10173,639,21
10173,640,21
10173,641,21
10173,705,21
10173,706,21
10173,707,21
10173,708,21
10173,709,21
10173,710,21
10173,711,21
10173,712,21
10173,732,21
10173,733,21
10173,734,21
10173,735,21
10173,736,21
10173,737,21
10173,738,21
10173,739,21
10173,740,21
10173,741,21
10173,742,21
10173,743,21
10173,744,21
10173,745,21
10173,746,21
10173,747,21
10173,748,21
10173,756,21
10173,757,21
10173,758,21
10173,759,21
10173,760,21
10173,761,21
10173,762,21
10173,763,21
10173,764,21
10173,765,21
10173,766,21
10173,767,21
10173,768,21
10173,769,21
10173,770,21
10173,771,21
10173,772,21
10173,773,21
10173,774,21
10173,775,21
10173,776,21
10173,781,21
10173,782,21
10173,783,21
10173,784,21
10173,785,21
10173,786,21
10173,787,21
10173,788,21
10173,789,21
10173,790,21
10173,791,21
10173,792,21
10173,793,21
10173,794,21
10173,795,21
10173,796,21
10173,797,21
10173,798,21
10173,799,21
10173,800,21
10573,15,21
10573,16,21
10573,17,21
10573,18,21
10573,19,21
10573,20,21
10573,21,21
10573,22,21
10573,23,21
10573,24,21
10573,25,21
10573,26,21
10573,27,21
10573,28,21
10573,29,21
10573,30,21
10573,31,21
10573,32,21
10573,33,21
10573,34,21
10573,43,21
10573,44,21
10573,45,21
10573,46,21
10573,47,21
10573,48,21
10573,49,21
10573,50,21
10573,51,21
10573,52,21
10573,53,21
10573,54,21
10573,55,21
10573,106,21
10573,107,21
10573,108,21
10573,109,21
10573,110,21
10573,111,21
10573,112,21
10573,113,21
10573,114,21
10573,115,21
10573,116,21
10573,117,21
10573,118,21
10573,119,21
10573,188,21
10573,189,21
10573,190,21
10573,191,21
10573,192,21
10573,193,21
10573,194,21
10573,195,21
10573,196,21
10573,197,21
10573,198,21
10573,199,21
10573,200,21
10573,201,21
10573,202,21
10573,203,21
10573,204,21
10573,205,21
10573,206,21
10573,244,21
10573,245,21
10573,246,21
10573,247,21
10573,248,21
10573,249,21
10573,250,21
10573,251,21
10573,252,21
10613,214,21
13101,1407,21
13108,5159,21
10173,238,22
10173,239,22
10173,240,22
10173,253,22
10173,254,22
10173,255,22
10173,295,22
10173,296,22
10173,297,22
10173,298,22
10173,300,22
10173,301,22
10173,302,22
10173,306,22
10173,307,22
10173,326,22
10173,327,22
10173,328,22
10173,329,22
10173,330,22
10173,332,22
10173,334,22
10173,335,22
10173,337,22
10173,339,22
10173,340,22
10173,341,22
10173,342,22
10173,343,22
10173,344,22
10173,363,22
10173,697,22
10173,698,22
10173,699,22
10173,700,22
10173,701,22
10173,702,22
10173,703,22
10173,704,22
10181,284,22
10573,103,22
10573,104,22
10573,105,22
10573,236,22
10573,238,22
10573,239,22
10573,240,22
10573,241,22
10573,242,22
10573,243,22
10595,3187,22
10605,2599,22
10616,75,22
13101,7771,22
13106,7045,22
10173,234,23
10173,235,23
10173,236,23
10173,237,23
10173,293,23
10173,294,23
10173,299,23
10173,361,23
10173,505,23
10173,506,23
10173,507,23
10173,508,23
10173,509,23
10173,510,23
10173,511,23
10173,512,23
10173,513,23
10173,514,23
10173,515,23
10173,694,23
10173,695,23
10173,696,23
10204,1456,23
10573,102,23
10573,233,23
10573,234,23
10573,235,23
10573,237,23
13103,9874,23
502,18,24
10173,232,24
10173,233,24
10173,252,24
10173,292,24
10173,464,24
10173,465,24
10173,501,24
10173,502,24
10173,503,24
10173,504,24
10173,693,24
10177,9263,24
10573,101,24
13103,1564,24
10173,119,25
10173,291,25
10173,460,25
10173,461,25
10173,462,25
10173,463,25
10173,466,25
10173,470,25
10173,500,25
10204,1252,25
10605,4162,25
10616,948,25
15901,645,25
10007,28,26
10173,118,26
10173,120,26
10173,251,26
10173,446,26
10173,447,26
10173,458,26
10173,459,26
10173,499,26
10177,18981,26
10594,177,26
10594,2695,26
10615,7761,26
13103,5181,26
13105,2549,26
17102,605,26
10139,2677,27
10153,3545,27
10173,59,27
10173,60,27
10173,116,27
10173,230,27
10173,231,27
10173,443,27
10173,444,27
10173,445,27
10173,456,27
10173,3466,27
10595,3796,27
501,47,28
552,565,28
10138,2695,28
10150,1079,28
10173,57,28
10173,58,28
10173,115,28
10173,117,28
10173,191,28
10173,193,28
10173,290,28
10173,442,28
10173,457,28
10173,498,28
10204,1790,28
10584,323,28
10605,1094,28
10150,1387,29
10173,56,29
10173,189,29
10173,192,29
10173,194,29
10173,289,29
10173,441,29
10173,455,29
10510,422,29
10568,1713,29
10582,1945,29
10605,4271,29
13107,436,29
10134,1581,30
10163,912,30
10173,113,30
10173,114,30
10173,186,30
10173,438,30
10173,439,30
10173,440,30
10173,454,30
10173,497,30
10205,1609,30
13107,8201,30
17103,431,30
10150,2493,31
10173,55,31
10173,111,31
10173,112,31
10173,190,31
10173,229,31
10173,250,31
10173,437,31
10615,7256,31
10153,757,32
10173,188,32
10173,436,32
13107,423,32
10134,248,33
10141,889,33
10146,447,33
10153,3322,33
10173,54,33
10173,110,33
10173,185,33
10173,187,33
10173,216,33
10173,435,33
10173,453,33
10224,5125,33
10612,2881,33
10106,4256,34
10139,380,34
10173,53,34
10173,109,34
10173,215,34
13107,5196,34
13109,7957,34
17103,371,34
10173,434,35
10173,452,35
10204,1269,35
10204,1713,35
10595,3240,35
13107,197,35
10139,647,36
10173,108,36
10173,214,36
10510,576,36
10571,281,36
10575,2145,36
10582,261,36
13103,4184,36
10106,3115,37
10120,1169,37
10148,1821,37
10173,213,37
10173,228,37
10605,4328,37
10612,2640,37
10615,6410,37
10146,1006,38
10150,96,38
10150,2114,38
10173,184,38
10173,211,38
10173,182,39
10154,900,40
10164,1414,40
10173,51,40
10173,52,40
10173,183,40
10173,212,40
10616,890,40
10118,1983,41
10173,107,41
10173,433,41
10595,3717,41
10106,5695,42
10173,50,42
10177,17510,42
10515,1949,42
10595,1566,42
13103,3108,42
13110,2153,42
17101,264,42
10146,1005,43
10150,2490,43
10160,3858,43
10161,1042,43
10173,70,43
10173,210,43
10605,272,43
10615,4592,43
552,413,44
10107,22,44
10173,68,44
10173,69,44
10176,2341,44
10575,747,44
13107,5346,44
10173,67,45
10173,209,45
10190,649,45
10573,547,45
10586,1999,45
10156,44,46
10173,181,46
10204,1683,46
10582,954,46
10615,241,46
10150,1699,47
10181,2203,47
10582,946,47
13105,15166,47
10106,5127,48
10118,1989,48
10158,1100,48
10164,1347,48
10173,451,48
10204,1433,48
13105,2272,48
17101,1301,48
10118,8,49
10129,2127,49
10173,49,49
10173,66,49
10173,208,49
13105,15020,49
13107,13016,49
10133,879,50
10134,367,50
10159,8721,51
10173,65,51
10594,2625,51
10605,4253,51
10615,9771,51
13109,3669,51
10133,1331,52
10173,207,52
13108,5975,52
10173,64,54
10190,1754,54
10204,1563,54
10205,1794,54
10544,734,54
10585,1785,54
10605,3553,54
10224,289,55
10150,1481,56
552,846,57
10605,2208,57
10605,3694,57
13103,6180,57
10154,1198,59
10156,19,59
10176,5490,59
13105,16378,59
13110,2995,59
10118,1942,60
10173,48,60
10204,1351,60
10595,2994,60
10595,3901,60
10173,206,61
10615,5310,61
13110,5480,61
10502,3004,62
10595,1534,62
10600,816,62
10150,875,63
10164,1355,63
10173,63,63
10177,15583,63
10205,110,63
10205,1462,63
10569,1800,63
13107,14906,63
10115,372,64
10161,1043,64
10204,1755,64
10585,1786,64
10605,3387,64
10159,12375,65
10204,593,65
13101,9247,65
13103,9546,65
13105,12903,65
13110,5216,65
10139,4273,66
10177,18788,66
10584,973,66
10583,194,67
13110,4301,67
10150,733,68
10173,62,68
10605,1311,68
10133,1268,69
10570,1527,69
13110,8006,69
10129,508,70
10136,1637,70
10164,2111,70
10177,11893,70
10575,1258,70
10579,931,70
10620,6041,70
13107,478,70
13107,5879,70
10116,1216,71
13107,5436,71
17103,486,71
10575,1130,72
10582,435,73
10594,317,73
10595,3088,73
13105,3586,73
13105,15018,73
17103,1041,73
10118,250,74
10147,1050,74
10515,888,74
10605,2863,74
13105,5937,74
13110,7549,74
10106,4663,76
10153,2008,76
10164,922,76
10205,1779,76
10515,1079,76
10587,2485,76
13107,3789,76
13110,9504,76
13108,5160,77
10152,53,78
10570,768,78
10595,3442,78
10106,5390,79
10177,8817,79
10595,2508,79
10612,3507,79
13110,11514,79
10134,1011,80
10158,260,80
10164,2455,80
13106,6218,80
10146,878,81
10159,7809,81
10176,5948,81
10616,814,81
10164,1186,82
10190,1708,82
10596,1388,82
17101,49,82
13110,5475,83
10575,346,84
13107,5935,84
10132,5218,85
10164,1816,85
10204,1422,85
10204,1772,85
13106,13420,85
10133,785,86
10510,1419,86
10575,920,86
10605,2414,86
13101,15508,86
13110,2409,86
10164,2176,87
10502,2422,87
10544,807,88
10575,1393,88
10575,1668,89
13101,2263,89
17101,711,90
17103,1222,90
10118,1933,91
10584,209,91
10584,253,91
10136,1542,92
10147,267,92
10156,38,92
10176,5932,92
10582,827,92
10605,4278,92
10615,9046,92
10616,873,92
10190,1709,93
10584,69,93
13105,10289,93
10133,1059,94
10139,4444,94
10177,18332,94
10204,1828,94
13105,6048,94
10176,921,95
10204,1843,95
13105,970,95
10146,2830,97
10173,2227,97
10615,153,97
13103,6061,97
10133,1995,98
10510,769,98
10594,2482,98
13106,7010,98
10134,759,99
10204,333,99
13105,2186,99
13107,6100,99
10164,1644,100
10611,3462,100
10615,9678,100
10125,714,101
10135,995,101
10599,131,101
13109,3329,101
10224,312,102
10615,381,102
10584,218,103
10152,174,104
10586,1924,104
10605,579,104
10134,1123,105
10164,273,105
10580,2068,105
10605,8870,105
13110,2688,105
17101,2024,105
10106,1957,106
10190,1460,106
10150,3805,107
10510,1872,107
10571,1848,107
10594,9951,107
10147,840,108
10153,500,108
10160,2235,109
10605,1792,109
10615,7006,109
13110,6581,109
13110,9503,109
13110,8358,110
10134,1169,111
10118,696,112
10595,1391,112
10615,10379,112
13110,8109,112
10155,734,113
10133,2146,114
10222,1683,114
10510,1337,114
10587,5359,114
10568,1226,116
10575,543,116
10125,1157,117
10575,832,117
10585,1784,117
10594,7068,117
10612,2838,117
13110,8797,117
13110,9143,117
10605,3759,118
10153,789,119
10177,11765,119
10615,2096,119
10177,15057,120
13105,5969,120
13107,5191,120
13110,11226,120
10146,1199,121
10155,1320,121
10173,1903,121
10204,1377,121
10596,56,121
13105,12969,121
17102,1314,121
10133,502,122
10177,7633,122
10224,1681,122
10595,3544,122
10161,2211,123
13109,8433,124
10150,1022,125
10159,7368,125
10204,1813,125
10568,1611,125
10605,3765,125
13107,7576,125
13110,9226,125
502,953,126
10181,285,126
10582,2763,126
10106,4236,128
10115,333,128
10146,2657,128
10154,558,128
10584,59,128
10612,281,128
10150,2703,129
10190,1461,129
13107,4670,129
13110,8108,129
10165,1135,130
10177,15424,130
10594,9104,130
10118,1985,131
10139,85,131
10515,6649,131
10605,3692,131
10139,1803,132
10575,1259,132
10584,308,132
10595,1045,132
10190,980,133
10610,255,133
13103,7078,133
13110,7252,133
13110,9141,133
10106,388,134
10222,1258,135
10595,1383,135
13106,3697,135
17102,1346,135
10204,999,136
10575,531,136
10575,814,136
10580,1776,136
10605,4137,136
10571,1292,137
10594,9838,137
10605,957,137
10615,9198,137
13106,685,137
10146,616,138
10161,327,138
10586,1378,138
10616,662,138
13107,494,138
13108,1515,138
10587,1682,139
13103,12643,139
10137,939,140
10543,218,140
13105,1915,140
10106,4831,141
10134,987,141
10147,376,141
10204,1457,141
13101,1851,141
13109,5607,141
15101,681,141
10205,1475,142
10570,348,142
13101,1232,142
10594,5317,143
13103,1538,143
13103,7108,143
13110,8154,143
10116,295,144
10583,563,144
10597,889,144
10605,4325,144
13105,15019,144
15501,607,144
17102,1029,144
10176,2363,145
10204,1201,145
10616,925,145
10140,645,146
10152,453,146
10605,607,146
10605,660,147
10106,5656,148
10222,1834,148
10594,312,148
10596,1199,148
10612,1283,148
13106,5169,148
13110,7251,148
17102,295,149
10605,3673,150
13110,9162,150
10586,905,151
10615,491,151
10133,640,152
10150,2712,152
10594,7607,152
10596,173,152
10116,896,153
10205,1793,153
10568,1542,153
10611,272,153
13106,5172,153
13110,8116,153
10544,739,154
10571,1054,154
10579,1049,154
13101,7096,154
10204,115,155
10605,10193,155
10190,1109,156
10584,563,156
13101,3839,156
10161,569,157
10204,1622,157
10510,734,157
13110,8796,157
10118,1936,158
10605,696,158
10616,841,158
17101,946,158
10605,4210,159
10616,1232,159
13108,5047,159
13103,7328,160
10173,1145,161
10177,15427,161
10557,420,161
10570,1298,161
10582,1310,161
10204,1535,163
10593,932,163
10605,829,163
10616,761,163
13106,7042,163
10106,3182,164
10597,629,164
13103,1523,164
10118,1701,165
10138,1504,165
10582,3119,165
3268,47,166
10153,646,166
10177,15430,166
10224,4679,166
10134,461,167
10164,2021,167
10207,109,167
13107,347,167
13109,4764,167
10510,1757,168
10594,6354,168
10605,9783,168
10570,354,169
10571,2568,169
10502,2504,170
10510,2123,170
10605,3761,170
13107,1599,170
10165,260,171
10568,1585,171
10594,7206,171
13101,10678,171
13106,313,171
10173,1225,172
10595,2760,172
10616,456,172
13107,11248,172
10161,2337,173
10204,1404,173
10515,1892,173
10137,5884,174
10138,1418,174
10594,319,175
10594,10049,175
10150,1833,176
10595,2941,177
13110,9225,177
10510,1420,178
13101,11942,178
13103,8826,178
10106,1401,179
10137,815,179
10176,684,179
13107,3279,179
13107,3907,179
13109,6728,179
10116,1512,181
10177,15184,181
10612,5504,181
502,116,182
10177,12274,182
10161,1169,183
10190,318,183
13103,9969,183
13107,5185,183
10150,1044,184
10158,1651,184
10204,1401,184
10205,165,184
10575,2007,184
10584,294,184
10615,9407,184
10133,803,185
10147,899,185
10177,10757,185
10177,15729,185
10616,725,185
13101,1047,185
10106,3519,186
10135,592,186
10159,7870,186
13109,5595,186
10177,9777,187
10615,9955,187
10616,764,187
10177,17787,190
13101,2339,190
10139,4496,191
10177,22161,191
10575,1431,191
13101,14488,191
10582,730,192
10204,1698,193
10502,1507,193
13107,5187,193
10176,4650,194
10605,3900,194
10616,1674,194
10173,1135,195
10582,400,195
13107,7669,195
10106,3505,196
10204,445,196
10139,3607,197
10173,1338,197
10510,2122,197
13101,8400,197
13109,4745,197
17103,372,197
10597,1157,198
10613,218,198
10137,2580,199
10176,4249,199
10177,18710,199
10150,1131,200
13103,12647,200
10106,5593,201
10136,918,201
10153,3188,201
10204,1210,201
10205,464,201
10207,1641,201
10137,4388,202
10177,4233,202
10177,20766,202
10204,1482,202
10616,1016,202
10173,1137,203
10605,10668,203
13101,14725,203
13107,9345,203
17101,292,203
10159,12461,204
10176,894,204
10177,4454,204
10204,1455,204
10594,5313,205
10594,9487,205
10605,2226,205
10612,11,205
3268,82,206
10133,2093,206
10177,16628,206
10568,2928,206
10605,3349,206
10154,709,207
10177,9793,207
10205,1800,207
10502,2503,207
13106,8754,207
3268,92,208
10177,18291,208
10204,456,208
10543,1051,208
10596,823,208
13101,2561,208
13101,6604,208
13107,6435,208
13109,3081,208
10177,19600,209
10204,1415,209
10205,445,209
10605,2684,209
10159,8678,210
10173,916,211
10510,3061,211
10173,2630,212
10605,4167,212
10589,436,213
10597,935,214
10159,2178,215
10176,4560,215
10616,1758,215
13106,5208,215
10115,515,216
10204,84,216
10571,2489,216
10150,426,217
10205,74,217
13105,16744,217
10173,1775,218
10567,783,218
10568,1584,218
10568,3097,218
13110,10921,218
10173,599,219
10125,1280,220
10176,2502,220
10571,2191,220
10593,945,220
10599,460,220
10106,4647,221
10575,1445,221
10595,1973,221
10605,3534,221
551,59,222
10177,15944,222
10177,18101,222
10582,828,222
13109,5591,222
10204,877,223
10570,5966,223
10190,1783,224
13103,12644,224
13109,7466,224
13109,7,225
10146,749,226
10575,1138,226
10605,543,226
10615,9075,226
10150,3649,227
10132,7322,228
10133,2070,228
10133,2109,228
10137,5565,228
10571,1909,229
10611,2197,229
10595,221,230
10158,1092,231
10153,1415,232
10597,82,232
10153,700,233
10164,406,233
10570,1402,233
10163,1579,234
10597,49,234
10605,3995,234
13110,6723,234
10150,1688,235
10610,527,235
10153,1534,236
10165,464,236
10222,567,236
10620,2917,236
10139,6789,237
10616,137,237
13110,6325,237
10616,522,238
10605,3596,239
13103,2945,239
10595,520,240
13107,11048,241
10569,600,242
10595,282,242
10137,1592,243
10165,892,243
10173,3213,243
10610,440,243
13103,5093,243
13106,9536,243
10150,843,244
10150,744,245
10177,12955,245
10543,850,245
10177,17473,246
10600,445,246
13103,5618,246
10134,661,247
10146,3195,247
10153,2989,247
10557,1015,247
10584,1037,247
10594,7595,247
10594,8660,247
10603,297,247
17102,1403,247
17103,256,247
10106,3113,248
10575,1488,248
10605,2255,248
502,105,249
10154,903,249
10605,370,249
10605,1829,249
10605,2188,249
10605,2239,249
10605,2358,249
10605,2427,249
10611,1326,249
10605,1572,250
10605,1577,250
10605,2411,250
10605,2413,250
10605,2517,250
10605,2561,250
10605,2625,250
10616,343,250
13106,5109,250
10134,974,251
10615,6498,251
10146,915,252
10150,703,252
10173,3220,252
10181,110,252
10605,2415,252
10605,2418,252
10510,2016,253
10579,39,253
10616,1003,253
13107,13018,253
10586,942,254
10586,1854,254
10597,243,254
10605,3600,254
10176,2122,255
13106,4523,255
10177,13754,256
10567,706,256
10616,846,256
10616,1241,257
10176,2194,259
10177,4275,259
17103,210,259
10176,3743,260
10159,11873,261
13108,2849,261
17102,564,261
10164,2112,262
17103,23,262
10153,1529,263
10176,2294,263
10587,5556,263
10596,594,263
10605,751,263
10615,7150,263
13101,18077,263
10605,4175,264
10147,999,265
10595,3154,266
10597,407,266
13107,10598,266
10515,1081,267
10515,1097,267
10515,1228,267
10571,992,267
10605,4150,267
10595,3516,268
10605,1013,268
10152,437,269
10155,35,269
10177,15433,270
10178,560,270
10207,1981,270
10515,220,270
10575,541,270
10173,727,271
10204,466,271
10135,753,272
10605,8872,273
10159,4875,274
10594,331,274
10137,1773,275
10177,18245,275
10204,1556,275
10605,685,275
10611,2089,275
13106,679,275
10146,2379,276
10584,937,276
10616,561,276
10173,1209,277
10502,1438,277
10605,498,277
10159,12458,278
10160,5165,278
10594,4091,278
10605,4128,278
10605,1211,279
10106,4895,280
10582,1144,280
13106,5170,280
10138,805,281
17101,1495,281
10106,4206,282
10177,17351,282
10177,20897,282
10178,751,282
10204,264,282
10510,2120,282
10134,163,283
10150,1133,283
10164,2110,284
10204,103,285
10615,9672,285
10137,3347,286
10148,373,286
10573,324,286
10575,710,286
13109,492,286
10155,1573,287
10204,81,287
13107,7031,287
13108,355,287
10150,1477,288
10159,7872,288
10177,16634,288
551,811,289
551,814,289
10594,7341,289
10176,1107,290
10616,778,290
13109,9199,290
10159,8019,291
10161,956,291
10173,1015,291
10204,1557,291
10605,4172,291
10611,263,291
13101,9100,291
10139,4443,292
10159,13065,292
10176,5861,292
10616,1666,292
13109,7467,293
10132,3838,294
10224,4677,295
10585,2400,295
10593,841,295
10146,2060,296
10150,612,296
10502,786,297
13107,13017,297
10136,1232,298
10575,712,298
10594,9100,298
551,539,299
10177,15993,299
10605,790,299
10132,7331,300
10594,10003,300
10616,992,300
10148,291,301
10594,5991,301
10156,39,302
10176,5331,302
10594,5671,302
10140,211,303
10190,1707,303
13101,1868,303
10177,17263,304
13105,4975,305
10166,246,307
10594,3369,307
17102,1615,307
551,100,308
10150,3572,308
10615,11473,308
10007,7,309
502,622,310
10155,2215,310
10173,2010,310
10177,21908,310
10515,890,310
10594,9101,310
10150,2716,311
10204,16,311
10204,416,311
10116,1207,312
10204,1486,312
10515,270,312
10579,1651,312
10594,4454,312
10616,342,312
10146,1742,313
10570,5957,313
10150,225,315
10207,112,315
10616,1923,316
15101,810,316
10502,1458,317
10571,1522,317
13106,5171,317
13109,8248,317
10139,3536,318
10582,1970,318
13103,15080,318
10002,2008,319
10106,94,319
10133,987,319
10177,20564,319
10178,689,319
10190,738,319
10579,614,319
10135,1206,320
10139,1131,320
10596,504,320
10605,3862,321
10152,439,322
10580,2564,322
10161,1662,323
10190,1451,323
10616,1021,323
13108,5681,323
10137,2978,324
10224,4148,324
10510,1341,324
10616,136,324
10106,4109,325
10142,996,325
10611,3795,325
13101,12648,325
552,254,326
10568,512,326
10106,4312,327
10597,434,327
10173,2788,328
10177,9205,328
10597,630,328
10597,1328,328
10620,2865,328
13109,4763,328
10125,637,329
10616,423,329
10616,700,329
10134,1363,330
10173,1047,330
10177,2056,330
10594,2734,330
10165,1039,331
10570,7443,331
10597,213,331
10106,2806,332
10153,3469,332
10510,546,332
13108,7465,332
13109,14649,332
10164,722,333
10575,709,333
10580,2254,333
10605,462,333
10615,6788,334
10616,817,334
10106,638,335
10177,12142,335
10190,847,335
10568,86,335
10129,5113,336
10150,2491,336
10510,573,336
10580,168,337
10595,461,337
10595,5476,337
10616,518,337
10177,18294,338
10595,3577,339
17101,1513,339
10136,2728,340
10224,3690,340
10616,698,340
10616,753,340
10173,1366,341
13110,8305,341
10205,1698,342
10579,2577,342
10146,1960,343
10148,1822,343
10575,1446,343
15101,811,343
10502,2193,344
15101,9,344
10605,9692,345
10616,946,345
10106,3212,346
10159,3656,346
10164,306,346
13109,8249,346
10176,5552,347
10515,419,347
10543,416,347
10570,2290,347
10597,291,347
10605,5816,347
13105,13371,347
10176,2342,348
10570,6184,348
10137,3674,349
10204,1468,349
13108,8421,349
551,303,350
10176,696,350
10585,2390,350
10502,2392,351
10575,1199,351
91,11,352
10115,178,352
10132,6379,352
10595,1779,352
13109,8422,352
551,533,353
10106,2469,353
10165,895,353
13109,4612,353
10118,1036,354
10595,3089,354
13103,7090,354
10147,978,356
10161,382,356
10190,1755,356
10575,1377,356
10595,1974,356
10605,580,356
10605,2592,356
10134,374,357
10145,977,357
10161,563,357
10177,11482,357
10224,1648,357
13108,6471,357
10129,1616,358
10158,440,358
10543,476,358
10133,754,359
10176,842,359
10177,14222,359
13109,3307,359
13109,4896,359
10132,6862,360
10153,3442,360
10224,3266,360
13105,6288,360
10150,2088,361
10594,9748,361
10616,1315,361
10160,1303,362
10164,410,362
10224,2383,363
10543,485,363
10605,639,363
10618,1564,363
13103,139,363
13110,9710,363
10134,320,364
10139,4441,364
13110,17166,364
10605,2744,365
10580,2424,366
10594,6918,366
10570,519,367
10156,54,368
10164,1415,368
10594,8728,368
10132,3852,369
10134,535,369
10153,2853,369
10164,389,369
10616,385,369
10150,436,370
13105,16977,371
17101,162,371
17103,1116,371
10134,5,372
